"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_off_road","HR-PPO - rollout/perc_off_road__MIN","HR-PPO - rollout/perc_off_road__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_off_road","PPO - rollout/perc_off_road__MIN","PPO - rollout/perc_off_road__MAX"
"30953063","","","","","","","2342","2342","2342","2.625298261642456","2.625298261642456","2.625298261642456"
"30958015","2518","2518","2518","5.994152069091797","5.994152069091797","5.994152069091797","","","","","",""
"30980903","","","","","","","2344","2344","2344","2.97029709815979","2.97029709815979","2.97029709815979"
"30990244","2520","2520","2520","2.8216705322265625","2.8216705322265625","2.8216705322265625","","","","","",""
"31005483","","","","","","","2346","2346","2346","2.98353910446167","2.98353910446167","2.98353910446167"
"31014426","2522","2522","2522","4.081632614135742","4.081632614135742","4.081632614135742","","","","","",""
"31026726","","","","","","","2348","2348","2348","2.3370232582092285","2.3370232582092285","2.3370232582092285"
"31041694","2524","2524","2524","4.641909599304199","4.641909599304199","4.641909599304199","","","","","",""
"31051489","","","","","","","2350","2350","2350","2.528977870941162","2.528977870941162","2.528977870941162"
"31064655","2526","2526","2526","6.0471978187561035","6.0471978187561035","6.0471978187561035","","","","","",""
"31080944","","","","","","","2352","2352","2352","2.1409456729888916","2.1409456729888916","2.1409456729888916"
"31091663","2528","2528","2528","5.962059497833252","5.962059497833252","5.962059497833252","","","","","",""
"31112603","","","","","","","2354","2354","2354","2.309666395187378","2.309666395187378","2.309666395187378"
"31120758","2530","2530","2530","4.263093948364258","4.263093948364258","4.263093948364258","","","","","",""
"31142867","","","","","","","2356","2356","2356","1.9625334739685059","1.9625334739685059","1.9625334739685059"
"31150713","2532","2532","2532","4.508670330047607","4.508670330047607","4.508670330047607","","","","","",""
"31169053","","","","","","","2358","2358","2358","2.833158493041992","2.833158493041992","2.833158493041992"
"31182645","2534","2534","2534","3.751465320587158","3.751465320587158","3.751465320587158","","","","","",""
"31192123","","","","","","","2360","2360","2360","1.812004566192627","1.812004566192627","1.812004566192627"
"31207688","2536","2536","2536","5.057803630828857","5.057803630828857","5.057803630828857","","","","","",""
"31220115","","","","","","","2362","2362","2362","2.744739294052124","2.744739294052124","2.744739294052124"
"31230119","2538","2538","2538","4.395604610443115","4.395604610443115","4.395604610443115","","","","","",""
"31248069","","","","","","","2364","2364","2364","2.3323614597320557","2.3323614597320557","2.3323614597320557"
"31257914","2540","2540","2540","3.9042820930480957","3.9042820930480957","3.9042820930480957","","","","","",""
"31270750","","","","","","","2366","2366","2366","3.0474040508270264","3.0474040508270264","3.0474040508270264"
"31290047","2542","2542","2542","3.4831459522247314","3.4831459522247314","3.4831459522247314","","","","","",""
"31299171","","","","","","","2368","2368","2368","2.6363637447357178","2.6363637447357178","2.6363637447357178"
"31317566","2544","2544","2544","5.128205299377441","5.128205299377441","5.128205299377441","","","","","",""
"31326623","","","","","","","2370","2370","2370","2.178217887878418","2.178217887878418","2.178217887878418"
"31343677","2546","2546","2546","4.587155818939209","4.587155818939209","4.587155818939209","","","","","",""
"31349793","","","","","","","2372","2372","2372","3.0842230319976807","3.0842230319976807","3.0842230319976807"
"31369861","2548","2548","2548","4.138851642608643","4.138851642608643","4.138851642608643","","","","","",""
"31378126","","","","","","","2374","2374","2374","2.823758602142334","2.823758602142334","2.823758602142334"
"31389222","2550","2550","2550","6.261180877685547","6.261180877685547","6.261180877685547","","","","","",""
"31408035","2552","2552","2552","5.76576566696167","5.76576566696167","5.76576566696167","","","","","",""
"31409016","","","","","","","2376","2376","2376","1.5715466737747192","1.5715466737747192","1.5715466737747192"
"31437262","","","","","","","2378","2378","2378","2.6363637447357178","2.6363637447357178","2.6363637447357178"
"31440280","2554","2554","2554","3.444444417953491","3.444444417953491","3.444444417953491","","","","","",""
"31467431","","","","","","","2380","2380","2380","2.7297542095184326","2.7297542095184326","2.7297542095184326"
"31467560","2556","2556","2556","3.9893617630004883","3.9893617630004883","3.9893617630004883","","","","","",""
"31488029","2558","2558","2558","5.629138946533203","5.629138946533203","5.629138946533203","","","","","",""
"31489444","","","","","","","2382","2382","2382","2.455357074737549","2.455357074737549","2.455357074737549"
"31510415","2560","2560","2560","3.8759689331054688","3.8759689331054688","3.8759689331054688","","","","","",""
"31522059","","","","","","","2384","2384","2384","1.792991042137146","1.792991042137146","1.792991042137146"
"31536495","2562","2562","2562","2.574525833129883","2.574525833129883","2.574525833129883","","","","","",""
"31549308","","","","","","","2386","2386","2386","2.6496565341949463","2.6496565341949463","2.6496565341949463"
"31553092","2564","2564","2564","6.5708417892456055","6.5708417892456055","6.5708417892456055","","","","","",""
"31572399","","","","","","","2388","2388","2388","2.30680513381958","2.30680513381958","2.30680513381958"
"31583998","2566","2566","2566","3.652967929840088","3.652967929840088","3.652967929840088","","","","","",""
"31600403","","","","","","","2390","2390","2390","2.5641026496887207","2.5641026496887207","2.5641026496887207"
"31610842","2568","2568","2568","4.048583030700684","4.048583030700684","4.048583030700684","","","","","",""
"31628400","","","","","","","2392","2392","2392","1.7210144996643066","1.7210144996643066","1.7210144996643066"
"31633623","2570","2570","2570","4.896142482757568","4.896142482757568","4.896142482757568","","","","","",""
"31658768","","","","","","","2394","2394","2394","2.6785714626312256","2.6785714626312256","2.6785714626312256"
"31660876","2572","2572","2572","5.316455841064453","5.316455841064453","5.316455841064453","","","","","",""
"31682547","2574","2574","2574","7.011686325073242","7.011686325073242","7.011686325073242","","","","","",""
"31693300","","","","","","","2396","2396","2396","1.8390804529190063","1.8390804529190063","1.8390804529190063"
"31705606","2576","2576","2576","5.248227119445801","5.248227119445801","5.248227119445801","","","","","",""
"31724722","","","","","","","2398","2398","2398","2.7687296867370605","2.7687296867370605","2.7687296867370605"
"31726828","2578","2578","2578","4.46841287612915","4.46841287612915","4.46841287612915","","","","","",""
"31752745","","","","","","","2400","2400","2400","2.707749843597412","2.707749843597412","2.707749843597412"
"31752983","2580","2580","2580","4.052287578582764","4.052287578582764","4.052287578582764","","","","","",""
"31774733","2582","2582","2582","7.1317830085754395","7.1317830085754395","7.1317830085754395","","","","","",""
"31777768","","","","","","","2402","2402","2402","3.2460732460021973","3.2460732460021973","3.2460732460021973"
"31803674","2584","2584","2584","4.69715690612793","4.69715690612793","4.69715690612793","","","","","",""
"31805889","","","","","","","2404","2404","2404","2.1978023052215576","2.1978023052215576","2.1978023052215576"
"31829533","2586","2586","2586","5.6375837326049805","5.6375837326049805","5.6375837326049805","","","","","",""
"31833049","","","","","","","2406","2406","2406","3.118908405303955","3.118908405303955","3.118908405303955"
"31852604","2588","2588","2588","4.427480697631836","4.427480697631836","4.427480697631836","","","","","",""
"31865305","","","","","","","2408","2408","2408","2.092050313949585","2.092050313949585","2.092050313949585"
"31881169","2590","2590","2590","3.860072374343872","3.860072374343872","3.860072374343872","","","","","",""
"31902576","2592","2592","2592","4.9520769119262695","4.9520769119262695","4.9520769119262695","","","","","",""
"31903583","","","","","","","2410","2410","2410","1.2345678806304932","1.2345678806304932","1.2345678806304932"
"31930460","2594","2594","2594","4.853128910064697","4.853128910064697","4.853128910064697","","","","","",""
"31932755","","","","","","","2412","2412","2412","1.830863118171692","1.830863118171692","1.830863118171692"
"31953240","2596","2596","2596","5.087209224700928","5.087209224700928","5.087209224700928","","","","","",""
"31956711","","","","","","","2414","2414","2414","3.7542662620544434","3.7542662620544434","3.7542662620544434"
"31976285","2598","2598","2598","3.6199095249176025","3.6199095249176025","3.6199095249176025","","","","","",""
"31981125","","","","","","","2416","2416","2416","2.4784483909606934","2.4784483909606934","2.4784483909606934"
"32004015","2600","2600","2600","4.7215495109558105","4.7215495109558105","4.7215495109558105","","","","","",""
"32006700","","","","","","","2418","2418","2418","2.4950098991394043","2.4950098991394043","2.4950098991394043"
"32028071","2602","2602","2602","4.3656206130981445","4.3656206130981445","4.3656206130981445","","","","","",""
"32035561","","","","","","","2420","2420","2420","2.2977941036224365","2.2977941036224365","2.2977941036224365"
"32054334","2604","2604","2604","5.013192653656006","5.013192653656006","5.013192653656006","","","","","",""
"32063888","","","","","","","2422","2422","2422","3.093721628189087","3.093721628189087","3.093721628189087"
"32082916","2606","2606","2606","3.0120482444763184","3.0120482444763184","3.0120482444763184","","","","","",""
"32094678","","","","","","","2424","2424","2424","1.471861481666565","1.471861481666565","1.471861481666565"
"32102570","2608","2608","2608","5.545927047729492","5.545927047729492","5.545927047729492","","","","","",""
"32127752","","","","","","","2426","2426","2426","2.0424835681915283","2.0424835681915283","2.0424835681915283"
"32128653","2610","2610","2610","3.5616438388824463","3.5616438388824463","3.5616438388824463","","","","","",""
"32152414","2612","2612","2612","5.6899003982543945","5.6899003982543945","5.6899003982543945","","","","","",""
"32155280","","","","","","","2428","2428","2428","2.348336696624756","2.348336696624756","2.348336696624756"
"32179998","2614","2614","2614","4.737515926361084","4.737515926361084","4.737515926361084","","","","","",""
"32191823","","","","","","","2430","2430","2430","1.5064562559127808","1.5064562559127808","1.5064562559127808"
"32207993","2616","2616","2616","3.097893476486206","3.097893476486206","3.097893476486206","","","","","",""
"32216363","","","","","","","2432","2432","2432","3.0623021125793457","3.0623021125793457","3.0623021125793457"
"32236350","2618","2618","2618","2.4358973503112793","2.4358973503112793","2.4358973503112793","","","","","",""
"32244435","","","","","","","2434","2434","2434","1.8639328479766846","1.8639328479766846","1.8639328479766846"
"32270560","2620","2620","2620","2.857142925262451","2.857142925262451","2.857142925262451","","","","","",""
"32274924","","","","","","","2436","2436","2436","2.3152270317077637","2.3152270317077637","2.3152270317077637"
"32296394","2622","2622","2622","5.304010391235352","5.304010391235352","5.304010391235352","","","","","",""
"32299692","","","","","","","2438","2438","2438","2.9723992347717285","2.9723992347717285","2.9723992347717285"
"32325924","","","","","","","2440","2440","2440","2.802802801132202","2.802802801132202","2.802802801132202"
"32353285","","","","","","","2442","2442","2442","2.6490066051483154","2.6490066051483154","2.6490066051483154"
"32382601","","","","","","","2444","2444","2444","2.226179838180542","2.226179838180542","2.226179838180542"
"32416295","","","","","","","2446","2446","2446","2.103559970855713","2.103559970855713","2.103559970855713"
"32438267","","","","","","","2458","2458","2458","2.597402572631836","2.597402572631836","2.597402572631836"
