"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/pi_entropy","HR-PPO - regularize/pi_entropy__MIN","HR-PPO - regularize/pi_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/pi_entropy","PPO - regularize/pi_entropy__MIN","PPO - regularize/pi_entropy__MAX"
"12859097","1056","1056","1056","1.0758060216903687","1.0758060216903687","1.0758060216903687","","","","","",""
"12877701","1058","1058","1058","1.237331748008728","1.237331748008728","1.237331748008728","","","","","",""
"12889851","","","","","","","1014","1014","1014","1.533495306968689","1.533495306968689","1.533495306968689"
"12903017","1060","1060","1060","1.231115460395813","1.231115460395813","1.231115460395813","","","","","",""
"12921368","","","","","","","1016","1016","1016","1.4383620023727417","1.4383620023727417","1.4383620023727417"
"12932564","1062","1062","1062","1.2094646692276","1.2094646692276","1.2094646692276","","","","","",""
"12953656","","","","","","","1018","1018","1018","1.4029422998428345","1.4029422998428345","1.4029422998428345"
"12955317","1064","1064","1064","1.2212324142456055","1.2212324142456055","1.2212324142456055","","","","","",""
"12977302","","","","","","","1020","1020","1020","1.6311628818511963","1.6311628818511963","1.6311628818511963"
"12984082","1066","1066","1066","1.2680374383926392","1.2680374383926392","1.2680374383926392","","","","","",""
"13002277","","","","","","","1022","1022","1022","1.4708608388900757","1.4708608388900757","1.4708608388900757"
"13014918","1068","1068","1068","1.132859706878662","1.132859706878662","1.132859706878662","","","","","",""
"13031283","","","","","","","1024","1024","1024","1.4085524082183838","1.4085524082183838","1.4085524082183838"
"13036944","1070","1070","1070","1.2158637046813965","1.2158637046813965","1.2158637046813965","","","","","",""
"13059996","","","","","","","1026","1026","1026","1.4287924766540527","1.4287924766540527","1.4287924766540527"
"13062066","1072","1072","1072","0.8333768844604492","0.8333768844604492","0.8333768844604492","","","","","",""
"13087268","","","","","","","1028","1028","1028","1.5037927627563477","1.5037927627563477","1.5037927627563477"
"13092428","1074","1074","1074","1.3188806772232056","1.3188806772232056","1.3188806772232056","","","","","",""
"13110449","1076","1076","1076","1.1756831407546997","1.1756831407546997","1.1756831407546997","","","","","",""
"13110614","","","","","","","1030","1030","1030","1.4119343757629395","1.4119343757629395","1.4119343757629395"
"13129216","1078","1078","1078","1.2266439199447632","1.2266439199447632","1.2266439199447632","","","","","",""
"13138277","","","","","","","1032","1032","1032","1.4337116479873657","1.4337116479873657","1.4337116479873657"
"13154841","1080","1080","1080","1.0534090995788574","1.0534090995788574","1.0534090995788574","","","","","",""
"13162372","","","","","","","1034","1034","1034","1.5346183776855469","1.5346183776855469","1.5346183776855469"
"13173513","1082","1082","1082","1.1989067792892456","1.1989067792892456","1.1989067792892456","","","","","",""
"13189731","","","","","","","1036","1036","1036","1.484144687652588","1.484144687652588","1.484144687652588"
"13196961","1084","1084","1084","1.1756089925765991","1.1756089925765991","1.1756089925765991","","","","","",""
"13215010","","","","","","","1038","1038","1038","1.4274368286132812","1.4274368286132812","1.4274368286132812"
"13219590","1086","1086","1086","1.1977918148040771","1.1977918148040771","1.1977918148040771","","","","","",""
"13245935","1088","1088","1088","1.096937656402588","1.096937656402588","1.096937656402588","","","","","",""
"13246384","","","","","","","1040","1040","1040","1.4588990211486816","1.4588990211486816","1.4588990211486816"
"13268215","1090","1090","1090","1.2111164331436157","1.2111164331436157","1.2111164331436157","","","","","",""
"13273307","","","","","","","1042","1042","1042","1.4361690282821655","1.4361690282821655","1.4361690282821655"
"13294805","1092","1092","1092","0.9494849443435669","0.9494849443435669","0.9494849443435669","","","","","",""
"13297552","","","","","","","1044","1044","1044","1.2603431940078735","1.2603431940078735","1.2603431940078735"
"13317602","1094","1094","1094","1.1948446035385132","1.1948446035385132","1.1948446035385132","","","","","",""
"13324028","","","","","","","1046","1046","1046","1.3884483575820923","1.3884483575820923","1.3884483575820923"
"13349238","1096","1096","1096","1.3308680057525635","1.3308680057525635","1.3308680057525635","","","","","",""
"13354292","","","","","","","1048","1048","1048","1.4407144784927368","1.4407144784927368","1.4407144784927368"
"13374192","1098","1098","1098","1.028784155845642","1.028784155845642","1.028784155845642","","","","","",""
"13379241","","","","","","","1050","1050","1050","1.3662129640579224","1.3662129640579224","1.3662129640579224"
"13394247","1100","1100","1100","1.259209156036377","1.259209156036377","1.259209156036377","","","","","",""
"13409440","","","","","","","1052","1052","1052","1.440861701965332","1.440861701965332","1.440861701965332"
"13424177","1102","1102","1102","1.1646782159805298","1.1646782159805298","1.1646782159805298","","","","","",""
"13438566","","","","","","","1054","1054","1054","1.4159489870071411","1.4159489870071411","1.4159489870071411"
"13461197","1104","1104","1104","1.133852481842041","1.133852481842041","1.133852481842041","","","","","",""
"13466736","","","","","","","1056","1056","1056","1.4681466817855835","1.4681466817855835","1.4681466817855835"
"13488249","1106","1106","1106","1.1760541200637817","1.1760541200637817","1.1760541200637817","","","","","",""
"13498068","","","","","","","1058","1058","1058","1.4041407108306885","1.4041407108306885","1.4041407108306885"
"13510909","1108","1108","1108","1.3087806701660156","1.3087806701660156","1.3087806701660156","","","","","",""
"13521404","","","","","","","1060","1060","1060","1.4211007356643677","1.4211007356643677","1.4211007356643677"
"13538505","1110","1110","1110","1.1616477966308594","1.1616477966308594","1.1616477966308594","","","","","",""
"13551896","","","","","","","1062","1062","1062","1.490615725517273","1.490615725517273","1.490615725517273"
"13564088","1112","1112","1112","1.1602656841278076","1.1602656841278076","1.1602656841278076","","","","","",""
"13578668","","","","","","","1064","1064","1064","1.434872031211853","1.434872031211853","1.434872031211853"
"13590911","1114","1114","1114","1.2004506587982178","1.2004506587982178","1.2004506587982178","","","","","",""
"13605722","","","","","","","1066","1066","1066","1.3903051614761353","1.3903051614761353","1.3903051614761353"
"13617561","1116","1116","1116","1.194918155670166","1.194918155670166","1.194918155670166","","","","","",""
"13633024","","","","","","","1068","1068","1068","1.4510248899459839","1.4510248899459839","1.4510248899459839"
"13643951","1118","1118","1118","1.259020447731018","1.259020447731018","1.259020447731018","","","","","",""
"13657049","","","","","","","1070","1070","1070","1.4594016075134277","1.4594016075134277","1.4594016075134277"
"13664620","1120","1120","1120","1.156374216079712","1.156374216079712","1.156374216079712","","","","","",""
"13683811","","","","","","","1072","1072","1072","1.4772987365722656","1.4772987365722656","1.4772987365722656"
"13692618","1122","1122","1122","1.265559196472168","1.265559196472168","1.265559196472168","","","","","",""
"13712833","","","","","","","1074","1074","1074","1.405763030052185","1.405763030052185","1.405763030052185"
"13715249","1124","1124","1124","1.2301325798034668","1.2301325798034668","1.2301325798034668","","","","","",""
"13736038","1126","1126","1126","1.2155216932296753","1.2155216932296753","1.2155216932296753","","","","","",""
"13739328","","","","","","","1076","1076","1076","1.3958184719085693","1.3958184719085693","1.3958184719085693"
"13762047","1128","1128","1128","1.2299597263336182","1.2299597263336182","1.2299597263336182","","","","","",""
"13768847","","","","","","","1078","1078","1078","1.3458189964294434","1.3458189964294434","1.3458189964294434"
"13783862","1130","1130","1130","1.298110842704773","1.298110842704773","1.298110842704773","","","","","",""
"13796887","","","","","","","1080","1080","1080","1.4513373374938965","1.4513373374938965","1.4513373374938965"
"13809586","1132","1132","1132","1.069598913192749","1.069598913192749","1.069598913192749","","","","","",""
"13823415","","","","","","","1082","1082","1082","1.3222137689590454","1.3222137689590454","1.3222137689590454"
"13832656","1134","1134","1134","1.3224436044692993","1.3224436044692993","1.3224436044692993","","","","","",""
"13846137","","","","","","","1084","1084","1084","1.3461544513702393","1.3461544513702393","1.3461544513702393"
"13851300","1136","1136","1136","1.325266718864441","1.325266718864441","1.325266718864441","","","","","",""
"13876186","1138","1138","1138","1.32827627658844","1.32827627658844","1.32827627658844","","","","","",""
"13877001","","","","","","","1086","1086","1086","1.34888756275177","1.34888756275177","1.34888756275177"
"13901029","1140","1140","1140","1.3192946910858154","1.3192946910858154","1.3192946910858154","","","","","",""
"13901998","","","","","","","1088","1088","1088","1.3940163850784302","1.3940163850784302","1.3940163850784302"
"13924200","1142","1142","1142","1.0773963928222656","1.0773963928222656","1.0773963928222656","","","","","",""
"13929034","","","","","","","1090","1090","1090","1.4130851030349731","1.4130851030349731","1.4130851030349731"
"13947154","1144","1144","1144","1.176985263824463","1.176985263824463","1.176985263824463","","","","","",""
"13959271","","","","","","","1092","1092","1092","1.344830870628357","1.344830870628357","1.344830870628357"
"13972868","1146","1146","1146","1.2115178108215332","1.2115178108215332","1.2115178108215332","","","","","",""
"13986907","","","","","","","1094","1094","1094","1.29117751121521","1.29117751121521","1.29117751121521"
"13995325","1148","1148","1148","1.1053675413131714","1.1053675413131714","1.1053675413131714","","","","","",""
"14009918","","","","","","","1096","1096","1096","1.3603270053863525","1.3603270053863525","1.3603270053863525"
"14024837","1150","1150","1150","1.1789718866348267","1.1789718866348267","1.1789718866348267","","","","","",""
"14038102","","","","","","","1098","1098","1098","1.388656497001648","1.388656497001648","1.388656497001648"
"14049884","1152","1152","1152","1.1654245853424072","1.1654245853424072","1.1654245853424072","","","","","",""
"14067487","","","","","","","1100","1100","1100","1.4168801307678223","1.4168801307678223","1.4168801307678223"
"14081251","1154","1154","1154","1.132755994796753","1.132755994796753","1.132755994796753","","","","","",""
"14096279","","","","","","","1102","1102","1102","1.3845919370651245","1.3845919370651245","1.3845919370651245"
"14110123","1156","1156","1156","1.210418462753296","1.210418462753296","1.210418462753296","","","","","",""
"14126833","","","","","","","1104","1104","1104","1.4491719007492065","1.4491719007492065","1.4491719007492065"
"14137891","1158","1158","1158","1.1668365001678467","1.1668365001678467","1.1668365001678467","","","","","",""
"14157390","","","","","","","1106","1106","1106","1.4065489768981934","1.4065489768981934","1.4065489768981934"
"14169547","1160","1160","1160","1.2002291679382324","1.2002291679382324","1.2002291679382324","","","","","",""
"14186412","","","","","","","1108","1108","1108","1.4027880430221558","1.4027880430221558","1.4027880430221558"
