"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_collided","HR-PPO - rollout/perc_collided__MIN","HR-PPO - rollout/perc_collided__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_collided","PPO - rollout/perc_collided__MIN","PPO - rollout/perc_collided__MAX"
"12977302","","","","","","","1020","1020","1020","0.6734007000923157","0.6734007000923157","0.6734007000923157"
"12984082","1066","1066","1066","3.3898305892944336","3.3898305892944336","3.3898305892944336","","","","","",""
"13002277","","","","","","","1022","1022","1022","0.2118644118309021","0.2118644118309021","0.2118644118309021"
"13014918","1068","1068","1068","3.3942558765411377","3.3942558765411377","3.3942558765411377","","","","","",""
"13031283","","","","","","","1024","1024","1024","0.790513813495636","0.790513813495636","0.790513813495636"
"13036944","1070","1070","1070","2.4806201457977295","2.4806201457977295","2.4806201457977295","","","","","",""
"13059996","","","","","","","1026","1026","1026","0.8100810050964355","0.8100810050964355","0.8100810050964355"
"13062066","1072","1072","1072","2.2922635078430176","2.2922635078430176","2.2922635078430176","","","","","",""
"13087268","","","","","","","1028","1028","1028","0.7789678573608398","0.7789678573608398","0.7789678573608398"
"13092428","1074","1074","1074","2.842377185821533","2.842377185821533","2.842377185821533","","","","","",""
"13110449","1076","1076","1076","2.646502733230591","2.646502733230591","2.646502733230591","","","","","",""
"13110614","","","","","","","1030","1030","1030","0.23121386766433716","0.23121386766433716","0.23121386766433716"
"13129216","1078","1078","1078","0.7827788591384888","0.7827788591384888","0.7827788591384888","","","","","",""
"13138277","","","","","","","1032","1032","1032","0.7976071834564209","0.7976071834564209","0.7976071834564209"
"13154841","1080","1080","1080","3.762662887573242","3.762662887573242","3.762662887573242","","","","","",""
"13162372","","","","","","","1034","1034","1034","0.21739129722118378","0.21739129722118378","0.21739129722118378"
"13173513","1082","1082","1082","1.4336917400360107","1.4336917400360107","1.4336917400360107","","","","","",""
"13189731","","","","","","","1036","1036","1036","0.38131552934646606","0.38131552934646606","0.38131552934646606"
"13196961","1084","1084","1084","4.133545398712158","4.133545398712158","4.133545398712158","","","","","",""
"13215010","","","","","","","1038","1038","1038","0.4296455383300781","0.4296455383300781","0.4296455383300781"
"13219590","1086","1086","1086","2.6446280479431152","2.6446280479431152","2.6446280479431152","","","","","",""
"13245935","1088","1088","1088","1.711840271949768","1.711840271949768","1.711840271949768","","","","","",""
"13246384","","","","","","","1040","1040","1040","1.483924150466919","1.483924150466919","1.483924150466919"
"13268215","1090","1090","1090","2.280130386352539","2.280130386352539","2.280130386352539","","","","","",""
"13273307","","","","","","","1042","1042","1042","1.0060361623764038","1.0060361623764038","1.0060361623764038"
"13294805","1092","1092","1092","3.1914894580841064","3.1914894580841064","3.1914894580841064","","","","","",""
"13297552","","","","","","","1044","1044","1044","0.42283299565315247","0.42283299565315247","0.42283299565315247"
"13317602","1094","1094","1094","1.284109115600586","1.284109115600586","1.284109115600586","","","","","",""
"13324028","","","","","","","1046","1046","1046","0.5876591801643372","0.5876591801643372","0.5876591801643372"
"13349238","1096","1096","1096","3.2073309421539307","3.2073309421539307","3.2073309421539307","","","","","",""
"13354292","","","","","","","1048","1048","1048","2.309058666229248","2.309058666229248","2.309058666229248"
"13374192","1098","1098","1098","2.526002883911133","2.526002883911133","2.526002883911133","","","","","",""
"13379241","","","","","","","1050","1050","1050","1.3201320171356201","1.3201320171356201","1.3201320171356201"
"13394247","1100","1100","1100","1.6513761281967163","1.6513761281967163","1.6513761281967163","","","","","",""
"13409440","","","","","","","1052","1052","1052","1.2323943376541138","1.2323943376541138","1.2323943376541138"
"13424177","1102","1102","1102","2.219482183456421","2.219482183456421","2.219482183456421","","","","","",""
"13438566","","","","","","","1054","1054","1054","0.7285974621772766","0.7285974621772766","0.7285974621772766"
"13461197","1104","1104","1104","1.8633540868759155","1.8633540868759155","1.8633540868759155","","","","","",""
"13466736","","","","","","","1056","1056","1056","0.7285974621772766","0.7285974621772766","0.7285974621772766"
"13488249","1106","1106","1106","2.9216468334198","2.9216468334198","2.9216468334198","","","","","",""
"13498068","","","","","","","1058","1058","1058","0.6756756901741028","0.6756756901741028","0.6756756901741028"
"13510909","1108","1108","1108","1.9448946714401245","1.9448946714401245","1.9448946714401245","","","","","",""
"13521404","","","","","","","1060","1060","1060","0.4509582817554474","0.4509582817554474","0.4509582817554474"
"13538505","1110","1110","1110","2.1621620655059814","2.1621620655059814","2.1621620655059814","","","","","",""
"13551896","","","","","","","1062","1062","1062","1.0628875494003296","1.0628875494003296","1.0628875494003296"
"13564088","1112","1112","1112","2.6124818325042725","2.6124818325042725","2.6124818325042725","","","","","",""
"13578668","","","","","","","1064","1064","1064","0.20020020008087158","0.20020020008087158","0.20020020008087158"
"13590911","1114","1114","1114","1.4409221410751343","1.4409221410751343","1.4409221410751343","","","","","",""
"13605722","","","","","","","1066","1066","1066","0.20140987634658813","0.20140987634658813","0.20140987634658813"
"13617561","1116","1116","1116","1.3568520545959473","1.3568520545959473","1.3568520545959473","","","","","",""
"13633024","","","","","","","1068","1068","1068","0.39564788341522217","0.39564788341522217","0.39564788341522217"
"13643951","1118","1118","1118","1.1049723625183105","1.1049723625183105","1.1049723625183105","","","","","",""
"13657049","","","","","","","1070","1070","1070","0.6734007000923157","0.6734007000923157","0.6734007000923157"
"13664620","1120","1120","1120","1.6778523921966553","1.6778523921966553","1.6778523921966553","","","","","",""
"13683811","","","","","","","1072","1072","1072","0.1953125","0.1953125","0.1953125"
"13692618","1122","1122","1122","1.0025062561035156","1.0025062561035156","1.0025062561035156","","","","","",""
"13712833","","","","","","","1074","1074","1074","0","0","0"
"13715249","1124","1124","1124","2.2082018852233887","2.2082018852233887","2.2082018852233887","","","","","",""
"13736038","1126","1126","1126","3.066439628601074","3.066439628601074","3.066439628601074","","","","","",""
"13739328","","","","","","","1076","1076","1076","0.7984032034873962","0.7984032034873962","0.7984032034873962"
"13762047","1128","1128","1128","1.3908206224441528","1.3908206224441528","1.3908206224441528","","","","","",""
"13768847","","","","","","","1078","1078","1078","0.8904719352722168","0.8904719352722168","0.8904719352722168"
"13783862","1130","1130","1130","2.225755214691162","2.225755214691162","2.225755214691162","","","","","",""
"13796887","","","","","","","1080","1080","1080","0.9569377899169922","0.9569377899169922","0.9569377899169922"
"13809586","1132","1132","1132","1.9774011373519897","1.9774011373519897","1.9774011373519897","","","","","",""
"13823415","","","","","","","1082","1082","1082","1.2084592580795288","1.2084592580795288","1.2084592580795288"
"13832656","1134","1134","1134","2.1978023052215576","2.1978023052215576","2.1978023052215576","","","","","",""
"13846137","","","","","","","1084","1084","1084","0.24420024454593658","0.24420024454593658","0.24420024454593658"
"13851300","1136","1136","1136","3.4416825771331787","3.4416825771331787","3.4416825771331787","","","","","",""
"13876186","1138","1138","1138","2.1505377292633057","2.1505377292633057","2.1505377292633057","","","","","",""
"13877001","","","","","","","1086","1086","1086","0.1689189225435257","0.1689189225435257","0.1689189225435257"
"13901029","1140","1140","1140","1.2139605283737183","1.2139605283737183","1.2139605283737183","","","","","",""
"13901998","","","","","","","1088","1088","1088","0.32188841700553894","0.32188841700553894","0.32188841700553894"
"13924200","1142","1142","1142","4.617834568023682","4.617834568023682","4.617834568023682","","","","","",""
"13929034","","","","","","","1090","1090","1090","0.4073319733142853","0.4073319733142853","0.4073319733142853"
"13947154","1144","1144","1144","2.5117738246917725","2.5117738246917725","2.5117738246917725","","","","","",""
"13959271","","","","","","","1092","1092","1092","0.34572169184684753","0.34572169184684753","0.34572169184684753"
"13972868","1146","1146","1146","4.111600399017334","4.111600399017334","4.111600399017334","","","","","",""
"13986907","","","","","","","1094","1094","1094","0.3879728317260742","0.3879728317260742","0.3879728317260742"
"13995325","1148","1148","1148","1.9108279943466187","1.9108279943466187","1.9108279943466187","","","","","",""
"14009918","","","","","","","1096","1096","1096","0.9122006893157959","0.9122006893157959","0.9122006893157959"
"14024837","1150","1150","1150","4.07124662399292","4.07124662399292","4.07124662399292","","","","","",""
"14038102","","","","","","","1098","1098","1098","0.7339449524879456","0.7339449524879456","0.7339449524879456"
"14049884","1152","1152","1152","1.455604076385498","1.455604076385498","1.455604076385498","","","","","",""
"14067487","","","","","","","1100","1100","1100","0.3600360155105591","0.3600360155105591","0.3600360155105591"
"14081251","1154","1154","1154","2.1327013969421387","2.1327013969421387","2.1327013969421387","","","","","",""
"14096279","","","","","","","1102","1102","1102","0.5591798424720764","0.5591798424720764","0.5591798424720764"
"14110123","1156","1156","1156","1.6085790395736694","1.6085790395736694","1.6085790395736694","","","","","",""
"14126833","","","","","","","1104","1104","1104","0.35366931557655334","0.35366931557655334","0.35366931557655334"
"14137891","1158","1158","1158","1.2953368425369263","1.2953368425369263","1.2953368425369263","","","","","",""
"14157390","","","","","","","1106","1106","1106","0","0","0"
"14169547","1160","1160","1160","1.9115890264511108","1.9115890264511108","1.9115890264511108","","","","","",""
"14186412","","","","","","","1108","1108","1108","0.36663612723350525","0.36663612723350525","0.36663612723350525"
"14198559","1162","1162","1162","2","2","2","","","","","",""
"14213420","","","","","","","1110","1110","1110","0.19361084699630737","0.19361084699630737","0.19361084699630737"
"14225137","1164","1164","1164","2.4523160457611084","2.4523160457611084","2.4523160457611084","","","","","",""
"14246637","","","","","","","1112","1112","1112","0.16722407937049866","0.16722407937049866","0.16722407937049866"
"14249264","1166","1166","1166","4.44444465637207","4.44444465637207","4.44444465637207","","","","","",""
"14270849","","","","","","","1114","1114","1114","0.4237288236618042","0.4237288236618042","0.4237288236618042"
"14275311","1168","1168","1168","1.862464189529419","1.862464189529419","1.862464189529419","","","","","",""
"14297943","1170","1170","1170","0.9771987199783325","0.9771987199783325","0.9771987199783325","","","","","",""
