"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/tau_entropy","HR-PPO - regularize/tau_entropy__MIN","HR-PPO - regularize/tau_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/tau_entropy","PPO - regularize/tau_entropy__MIN","PPO - regularize/tau_entropy__MAX"
"18277135","","","","","","","1414","1414","1414","0.9262826442718506","0.9262826442718506","0.9262826442718506"
"18279770","1490","1490","1490","0.2605450749397278","0.2605450749397278","0.2605450749397278","","","","","",""
"18297915","1492","1492","1492","0.3315493166446686","0.3315493166446686","0.3315493166446686","","","","","",""
"18308348","","","","","","","1416","1416","1416","0.9531236290931702","0.9531236290931702","0.9531236290931702"
"18323139","1494","1494","1494","0.32529470324516296","0.32529470324516296","0.32529470324516296","","","","","",""
"18342343","","","","","","","1418","1418","1418","0.9311568737030029","0.9311568737030029","0.9311568737030029"
"18353260","1496","1496","1496","0.3007817566394806","0.3007817566394806","0.3007817566394806","","","","","",""
"18376369","","","","","","","1420","1420","1420","0.8382333517074585","0.8382333517074585","0.8382333517074585"
"18380891","1498","1498","1498","0.3236098885536194","0.3236098885536194","0.3236098885536194","","","","","",""
"18403515","","","","","","","1422","1422","1422","0.8922829627990723","0.8922829627990723","0.8922829627990723"
"18413673","1500","1500","1500","0.34016749262809753","0.34016749262809753","0.34016749262809753","","","","","",""
"18429192","","","","","","","1424","1424","1424","0.8877807855606079","0.8877807855606079","0.8877807855606079"
"18432357","1502","1502","1502","0.21197925508022308","0.21197925508022308","0.21197925508022308","","","","","",""
"18458837","","","","","","","1426","1426","1426","0.854020357131958","0.854020357131958","0.854020357131958"
"18459577","1504","1504","1504","0.3136642277240753","0.3136642277240753","0.3136642277240753","","","","","",""
"18482145","1506","1506","1506","0.28297752141952515","0.28297752141952515","0.28297752141952515","","","","","",""
"18489807","","","","","","","1428","1428","1428","0.8970295190811157","0.8970295190811157","0.8970295190811157"
"18505429","1508","1508","1508","0.38911864161491394","0.38911864161491394","0.38911864161491394","","","","","",""
"18519648","","","","","","","1430","1430","1430","0.8797850012779236","0.8797850012779236","0.8797850012779236"
"18526636","1510","1510","1510","0.3098925054073334","0.3098925054073334","0.3098925054073334","","","","","",""
"18547346","","","","","","","1432","1432","1432","0.873366117477417","0.873366117477417","0.873366117477417"
"18550665","1512","1512","1512","0.3044717609882355","0.3044717609882355","0.3044717609882355","","","","","",""
"18571268","","","","","","","1434","1434","1434","0.8921610116958618","0.8921610116958618","0.8921610116958618"
"18574524","1514","1514","1514","0.31826838850975037","0.31826838850975037","0.31826838850975037","","","","","",""
"18598591","","","","","","","1436","1436","1436","0.8690008521080017","0.8690008521080017","0.8690008521080017"
"18599220","1516","1516","1516","0.30237701535224915","0.30237701535224915","0.30237701535224915","","","","","",""
"18625343","","","","","","","1438","1438","1438","0.8618156909942627","0.8618156909942627","0.8618156909942627"
"18625773","1518","1518","1518","0.29961737990379333","0.29961737990379333","0.29961737990379333","","","","","",""
"18649038","1520","1520","1520","0.31505316495895386","0.31505316495895386","0.31505316495895386","","","","","",""
"18649592","","","","","","","1440","1440","1440","0.9471186399459839","0.9471186399459839","0.9471186399459839"
"18677853","","","","","","","1442","1442","1442","0.9205074906349182","0.9205074906349182","0.9205074906349182"
"18678126","1522","1522","1522","0.32694923877716064","0.32694923877716064","0.32694923877716064","","","","","",""
"18704881","1524","1524","1524","0.29726406931877136","0.29726406931877136","0.29726406931877136","","","","","",""
"18709708","","","","","","","1444","1444","1444","0.9415119886398315","0.9415119886398315","0.9415119886398315"
"18733941","1526","1526","1526","0.2634846866130829","0.2634846866130829","0.2634846866130829","","","","","",""
"18736111","","","","","","","1446","1446","1446","0.9379495978355408","0.9379495978355408","0.9379495978355408"
"18760925","","","","","","","1448","1448","1448","1.0241156816482544","1.0241156816482544","1.0241156816482544"
"18761416","1528","1528","1528","0.29455024003982544","0.29455024003982544","0.29455024003982544","","","","","",""
"18784881","1530","1530","1530","0.2541012465953827","0.2541012465953827","0.2541012465953827","","","","","",""
"18792794","","","","","","","1450","1450","1450","0.927409291267395","0.927409291267395","0.927409291267395"
"18807925","1532","1532","1532","0.33900904655456543","0.33900904655456543","0.33900904655456543","","","","","",""
"18824617","","","","","","","1452","1452","1452","0.9991356134414673","0.9991356134414673","0.9991356134414673"
"18836876","1534","1534","1534","0.35173675417900085","0.35173675417900085","0.35173675417900085","","","","","",""
"18849036","","","","","","","1454","1454","1454","0.8717172741889954","0.8717172741889954","0.8717172741889954"
"18864385","1536","1536","1536","0.16500809788703918","0.16500809788703918","0.16500809788703918","","","","","",""
"18879306","","","","","","","1456","1456","1456","0.8219295740127563","0.8219295740127563","0.8219295740127563"
"18894101","1538","1538","1538","0.3161701261997223","0.3161701261997223","0.3161701261997223","","","","","",""
"18908644","","","","","","","1458","1458","1458","0.8633273839950562","0.8633273839950562","0.8633273839950562"
"18919656","1540","1540","1540","0.18919269740581512","0.18919269740581512","0.18919269740581512","","","","","",""
"18933001","","","","","","","1460","1460","1460","0.8261359930038452","0.8261359930038452","0.8261359930038452"
"18947517","1542","1542","1542","0.29214605689048767","0.29214605689048767","0.29214605689048767","","","","","",""
"18960036","","","","","","","1462","1462","1462","0.9902706742286682","0.9902706742286682","0.9902706742286682"
"18970536","1544","1544","1544","0.33414363861083984","0.33414363861083984","0.33414363861083984","","","","","",""
"18987622","","","","","","","1464","1464","1464","0.8266322016716003","0.8266322016716003","0.8266322016716003"
"18999181","1546","1546","1546","0.3225700259208679","0.3225700259208679","0.3225700259208679","","","","","",""
"19019070","","","","","","","1466","1466","1466","0.8651459217071533","0.8651459217071533","0.8651459217071533"
"19024948","1548","1548","1548","0.3274635374546051","0.3274635374546051","0.3274635374546051","","","","","",""
"19049257","","","","","","","1468","1468","1468","0.919928252696991","0.919928252696991","0.919928252696991"
"19051316","1550","1550","1550","0.32184043526649475","0.32184043526649475","0.32184043526649475","","","","","",""
"19075248","","","","","","","1470","1470","1470","0.8887077569961548","0.8887077569961548","0.8887077569961548"
"19076352","1552","1552","1552","0.35360580682754517","0.35360580682754517","0.35360580682754517","","","","","",""
"19103455","","","","","","","1472","1472","1472","0.9525743126869202","0.9525743126869202","0.9525743126869202"
"19105773","1554","1554","1554","0.3502153754234314","0.3502153754234314","0.3502153754234314","","","","","",""
"19129419","1556","1556","1556","0.2942063510417938","0.2942063510417938","0.2942063510417938","","","","","",""
"19134684","","","","","","","1474","1474","1474","0.7952038645744324","0.7952038645744324","0.7952038645744324"
"19148897","1558","1558","1558","0.2941502332687378","0.2941502332687378","0.2941502332687378","","","","","",""
"19164536","","","","","","","1476","1476","1476","0.8851620554924011","0.8851620554924011","0.8851620554924011"
"19181333","1560","1560","1560","0.20607078075408936","0.20607078075408936","0.20607078075408936","","","","","",""
"19195940","","","","","","","1478","1478","1478","0.9828348755836487","0.9828348755836487","0.9828348755836487"
"19209088","1562","1562","1562","0.33629727363586426","0.33629727363586426","0.33629727363586426","","","","","",""
"19222256","","","","","","","1480","1480","1480","0.9433290958404541","0.9433290958404541","0.9433290958404541"
"19238590","1564","1564","1564","0.3050960600376129","0.3050960600376129","0.3050960600376129","","","","","",""
"19248583","","","","","","","1482","1482","1482","1.0121427774429321","1.0121427774429321","1.0121427774429321"
"19266801","1566","1566","1566","0.27016687393188477","0.27016687393188477","0.27016687393188477","","","","","",""
"19273956","","","","","","","1484","1484","1484","0.9691252708435059","0.9691252708435059","0.9691252708435059"
"19290040","1568","1568","1568","0.2531442642211914","0.2531442642211914","0.2531442642211914","","","","","",""
"19300018","","","","","","","1486","1486","1486","0.8443846702575684","0.8443846702575684","0.8443846702575684"
"19312888","1570","1570","1570","0.3007459044456482","0.3007459044456482","0.3007459044456482","","","","","",""
"19328887","","","","","","","1488","1488","1488","0.8787445425987244","0.8787445425987244","0.8787445425987244"
"19340943","1572","1572","1572","0.3662995994091034","0.3662995994091034","0.3662995994091034","","","","","",""
"19352345","","","","","","","1490","1490","1490","0.9320337772369385","0.9320337772369385","0.9320337772369385"
"19369872","1574","1574","1574","0.2657189965248108","0.2657189965248108","0.2657189965248108","","","","","",""
"19384979","","","","","","","1492","1492","1492","0.9162963032722473","0.9162963032722473","0.9162963032722473"
"19398264","1576","1576","1576","0.0003101993934251368","0.0003101993934251368","0.0003101993934251368","","","","","",""
"19410320","","","","","","","1494","1494","1494","0.8384321928024292","0.8384321928024292","0.8384321928024292"
"19421525","1578","1578","1578","0.3294143080711365","0.3294143080711365","0.3294143080711365","","","","","",""
"19441301","","","","","","","1496","1496","1496","0.8873921632766724","0.8873921632766724","0.8873921632766724"
"19444488","1580","1580","1580","0.3116768002510071","0.3116768002510071","0.3116768002510071","","","","","",""
"19469992","","","","","","","1498","1498","1498","1.485133409500122","1.485133409500122","1.485133409500122"
"19475639","1582","1582","1582","0.2877119183540344","0.2877119183540344","0.2877119183540344","","","","","",""
"19498683","1584","1584","1584","0.3196280598640442","0.3196280598640442","0.3196280598640442","","","","","",""
"19503315","","","","","","","1500","1500","1500","0.8092136383056641","0.8092136383056641","0.8092136383056641"
"19518840","1586","1586","1586","0.17715804278850555","0.17715804278850555","0.17715804278850555","","","","","",""
"19528007","","","","","","","1502","1502","1502","0.864253044128418","0.864253044128418","0.864253044128418"
"19543278","1588","1588","1588","0.3198489844799042","0.3198489844799042","0.3198489844799042","","","","","",""
"19556674","","","","","","","1504","1504","1504","0.891110360622406","0.891110360622406","0.891110360622406"
"19560318","1590","1590","1590","0.28717702627182007","0.28717702627182007","0.28717702627182007","","","","","",""
"19582478","1592","1592","1592","0.3900146484375","0.3900146484375","0.3900146484375","","","","","",""
"19586405","","","","","","","1506","1506","1506","0.9479340314865112","0.9479340314865112","0.9479340314865112"
"19604420","1594","1594","1594","0.28317561745643616","0.28317561745643616","0.28317561745643616","","","","","",""
"19613033","","","","","","","1508","1508","1508","0.5619193911552429","0.5619193911552429","0.5619193911552429"
"19625892","1596","1596","1596","0.25349685549736023","0.25349685549736023","0.25349685549736023","","","","","",""
"19641966","","","","","","","1510","1510","1510","0.9046140909194946","0.9046140909194946","0.9046140909194946"
"19652408","1598","1598","1598","0.31698670983314514","0.31698670983314514","0.31698670983314514","","","","","",""
"19663994","","","","","","","1512","1512","1512","0.8983464241027832","0.8983464241027832","0.8983464241027832"
"19672605","1600","1600","1600","0.26887527108192444","0.26887527108192444","0.26887527108192444","","","","","",""
"19688386","","","","","","","1514","1514","1514","0.6208678483963013","0.6208678483963013","0.6208678483963013"
"19698965","1602","1602","1602","0.3352705240249634","0.3352705240249634","0.3352705240249634","","","","","",""
