"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/loss_kl_weighted","HR-PPO - regularize/loss_kl_weighted__MIN","HR-PPO - regularize/loss_kl_weighted__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/loss_kl_weighted","PPO - regularize/loss_kl_weighted__MIN","PPO - regularize/loss_kl_weighted__MAX"
"29273455","","","","","","","2220","2220","2220","0","0","0"
"29291807","2376","2376","2376","0.034391652792692184","0.034391652792692184","0.034391652792692184","","","","","",""
"29299761","","","","","","","2222","2222","2222","0","0","0"
"29313886","2378","2378","2378","0.050663743168115616","0.050663743168115616","0.050663743168115616","","","","","",""
"29329536","","","","","","","2224","2224","2224","0","0","0"
"29340000","2380","2380","2380","0.055649545043706894","0.055649545043706894","0.055649545043706894","","","","","",""
"29358165","","","","","","","2226","2226","2226","0","0","0"
"29366494","2382","2382","2382","0.005592793226242065","0.005592793226242065","0.005592793226242065","","","","","",""
"29385702","","","","","","","2228","2228","2228","0","0","0"
"29387445","2384","2384","2384","0.05088714882731438","0.05088714882731438","0.05088714882731438","","","","","",""
"29407687","2386","2386","2386","0.05852048099040985","0.05852048099040985","0.05852048099040985","","","","","",""
"29416058","","","","","","","2230","2230","2230","0","0","0"
"29436264","2388","2388","2388","0.05741540342569351","0.05741540342569351","0.05741540342569351","","","","","",""
"29449875","","","","","","","2232","2232","2232","0","0","0"
"29459533","2390","2390","2390","0.05498460680246353","0.05498460680246353","0.05498460680246353","","","","","",""
"29480060","","","","","","","2234","2234","2234","0","0","0"
"29484697","2392","2392","2392","0.05473354831337929","0.05473354831337929","0.05473354831337929","","","","","",""
"29506719","","","","","","","2236","2236","2236","0","0","0"
"29510692","2394","2394","2394","0.049898289144039154","0.049898289144039154","0.049898289144039154","","","","","",""
"29536337","","","","","","","2238","2238","2238","0","0","0"
"29536986","2396","2396","2396","0.05928541719913483","0.05928541719913483","0.05928541719913483","","","","","",""
"29558868","2398","2398","2398","0.05268685892224312","0.05268685892224312","0.05268685892224312","","","","","",""
"29561641","","","","","","","2240","2240","2240","0","0","0"
"29580529","2400","2400","2400","0.05416432023048401","0.05416432023048401","0.05416432023048401","","","","","",""
"29585634","","","","","","","2242","2242","2242","0","0","0"
"29606509","2402","2402","2402","0.05839775875210762","0.05839775875210762","0.05839775875210762","","","","","",""
"29613455","","","","","","","2244","2244","2244","0","0","0"
"29637284","2404","2404","2404","0.06439462304115295","0.06439462304115295","0.06439462304115295","","","","","",""
"29638543","","","","","","","2246","2246","2246","0","0","0"
"29665166","","","","","","","2248","2248","2248","0","0","0"
"29666467","2406","2406","2406","0.06162441894412041","0.06162441894412041","0.06162441894412041","","","","","",""
"29688492","2408","2408","2408","0.054883960634469986","0.054883960634469986","0.054883960634469986","","","","","",""
"29692134","","","","","","","2250","2250","2250","0","0","0"
"29714263","2410","2410","2410","0.03924169763922691","0.03924169763922691","0.03924169763922691","","","","","",""
"29725433","","","","","","","2252","2252","2252","0","0","0"
"29740749","2412","2412","2412","0.05208166688680649","0.05208166688680649","0.05208166688680649","","","","","",""
"29750614","","","","","","","2254","2254","2254","0","0","0"
"29764096","2414","2414","2414","0.05229420214891434","0.05229420214891434","0.05229420214891434","","","","","",""
"29778246","","","","","","","2256","2256","2256","0","0","0"
"29791950","2416","2416","2416","0.05599267780780792","0.05599267780780792","0.05599267780780792","","","","","",""
"29803171","","","","","","","2258","2258","2258","0","0","0"
"29817336","2418","2418","2418","0.053533464670181274","0.053533464670181274","0.053533464670181274","","","","","",""
"29830615","","","","","","","2260","2260","2260","0","0","0"
"29842604","2420","2420","2420","0.05023417994379997","0.05023417994379997","0.05023417994379997","","","","","",""
"29862705","","","","","","","2262","2262","2262","0","0","0"
"29869525","2422","2422","2422","0.05505157262086868","0.05505157262086868","0.05505157262086868","","","","","",""
"29889446","","","","","","","2264","2264","2264","0","0","0"
"29895816","2424","2424","2424","0.06179824471473694","0.06179824471473694","0.06179824471473694","","","","","",""
"29920549","","","","","","","2266","2266","2266","0","0","0"
"29927105","2426","2426","2426","0.06004730612039566","0.06004730612039566","0.06004730612039566","","","","","",""
"29948545","","","","","","","2268","2268","2268","0","0","0"
"29949227","2428","2428","2428","0.046780817210674286","0.046780817210674286","0.046780817210674286","","","","","",""
"29971553","","","","","","","2270","2270","2270","0","0","0"
"29974467","2430","2430","2430","0.06295372545719147","0.06295372545719147","0.06295372545719147","","","","","",""
"30000139","2432","2432","2432","0.052505046129226685","0.052505046129226685","0.052505046129226685","","","","","",""
"30000240","","","","","","","2272","2272","2272","0","0","0"
"30023658","","","","","","","2274","2274","2274","0","0","0"
"30029180","2434","2434","2434","0.06340391933917999","0.06340391933917999","0.06340391933917999","","","","","",""
"30049666","","","","","","","2276","2276","2276","0","0","0"
"30054728","2436","2436","2436","0.04567767679691315","0.04567767679691315","0.04567767679691315","","","","","",""
"30079205","2438","2438","2438","0.05133192241191864","0.05133192241191864","0.05133192241191864","","","","","",""
"30083817","","","","","","","2278","2278","2278","0","0","0"
"30101774","2440","2440","2440","0.052506010979413986","0.052506010979413986","0.052506010979413986","","","","","",""
"30106142","","","","","","","2280","2280","2280","0","0","0"
"30132322","2442","2442","2442","0.0650825947523117","0.0650825947523117","0.0650825947523117","","","","","",""
"30140806","","","","","","","2282","2282","2282","0","0","0"
"30158214","2444","2444","2444","0.04858184978365898","0.04858184978365898","0.04858184978365898","","","","","",""
"30165499","","","","","","","2284","2284","2284","0","0","0"
"30181522","2446","2446","2446","0.04564962536096573","0.04564962536096573","0.04564962536096573","","","","","",""
"30193014","","","","","","","2286","2286","2286","0","0","0"
"30211101","2458","2458","2458","0.07485748082399368","0.07485748082399368","0.07485748082399368","","","","","",""
"30224321","","","","","","","2288","2288","2288","0","0","0"
"30233400","2460","2460","2460","0.05852239206433296","0.05852239206433296","0.05852239206433296","","","","","",""
"30254252","2462","2462","2462","0.06157819181680679","0.06157819181680679","0.06157819181680679","","","","","",""
"30257891","","","","","","","2290","2290","2290","0","0","0"
"30279889","2464","2464","2464","0.0689103901386261","0.0689103901386261","0.0689103901386261","","","","","",""
"30284759","","","","","","","2292","2292","2292","0","0","0"
"30304235","2466","2466","2466","0.047136612236499786","0.047136612236499786","0.047136612236499786","","","","","",""
"30311717","","","","","","","2294","2294","2294","0","0","0"
"30325650","2468","2468","2468","0.06020589917898178","0.06020589917898178","0.06020589917898178","","","","","",""
"30340816","","","","","","","2296","2296","2296","0","0","0"
"30345918","2470","2470","2470","0.0651654601097107","0.0651654601097107","0.0651654601097107","","","","","",""
"30368297","2472","2472","2472","0.047340277582407","0.047340277582407","0.047340277582407","","","","","",""
"30373018","","","","","","","2298","2298","2298","0","0","0"
"30391862","2474","2474","2474","0.0739973783493042","0.0739973783493042","0.0739973783493042","","","","","",""
"30401907","","","","","","","2300","2300","2300","0","0","0"
"30418901","2476","2476","2476","0.0628105103969574","0.0628105103969574","0.0628105103969574","","","","","",""
"30427792","","","","","","","2302","2302","2302","0","0","0"
"30445712","2478","2478","2478","0.05525505542755127","0.05525505542755127","0.05525505542755127","","","","","",""
"30453972","","","","","","","2304","2304","2304","0","0","0"
"30471384","2480","2480","2480","0.05123647674918175","0.05123647674918175","0.05123647674918175","","","","","",""
"30482754","","","","","","","2306","2306","2306","0","0","0"
"30498575","2482","2482","2482","0.06359216570854187","0.06359216570854187","0.06359216570854187","","","","","",""
"30506781","","","","","","","2308","2308","2308","0","0","0"
"30523053","2484","2484","2484","0.05424325913190842","0.05424325913190842","0.05424325913190842","","","","","",""
"30532814","","","","","","","2310","2310","2310","0","0","0"
"30544402","2486","2486","2486","0.06244293600320816","0.06244293600320816","0.06244293600320816","","","","","",""
"30563793","","","","","","","2312","2312","2312","0","0","0"
"30571607","2488","2488","2488","0.06252611428499222","0.06252611428499222","0.06252611428499222","","","","","",""
"30586846","","","","","","","2314","2314","2314","0","0","0"
"30597926","2490","2490","2490","0.06020904704928398","0.06020904704928398","0.06020904704928398","","","","","",""
"30615835","","","","","","","2316","2316","2316","0","0","0"
"30623797","2492","2492","2492","0.059894859790802","0.059894859790802","0.059894859790802","","","","","",""
"30638889","","","","","","","2318","2318","2318","0","0","0"
"30641905","2494","2494","2494","0.04812229424715042","0.04812229424715042","0.04812229424715042","","","","","",""
"30661880","","","","","","","2320","2320","2320","0","0","0"
"30667622","2496","2496","2496","0.06501701474189758","0.06501701474189758","0.06501701474189758","","","","","",""
"30684730","","","","","","","2322","2322","2322","0","0","0"
"30696128","2498","2498","2498","0.06454149633646011","0.06454149633646011","0.06454149633646011","","","","","",""
"30712836","","","","","","","2324","2324","2324","0","0","0"
"30719912","2500","2500","2500","0.05785251036286354","0.05785251036286354","0.05785251036286354","","","","","",""
"30742943","2502","2502","2502","0.055610768496990204","0.055610768496990204","0.055610768496990204","","","","","",""
"30743609","","","","","","","2326","2326","2326","0","0","0"
"30766713","","","","","","","2328","2328","2328","0","0","0"
"30768650","2504","2504","2504","0.05989065021276474","0.05989065021276474","0.05989065021276474","","","","","",""
"30789455","","","","","","","2330","2330","2330","0","0","0"
"30799026","2506","2506","2506","0.06976278871297836","0.06976278871297836","0.06976278871297836","","","","","",""
"30814979","","","","","","","2332","2332","2332","0","0","0"
"30824277","2508","2508","2508","0.05531914904713631","0.05531914904713631","0.05531914904713631","","","","","",""
"30849255","","","","","","","2334","2334","2334","0","0","0"
"30853425","2510","2510","2510","0.061341792345047","0.061341792345047","0.061341792345047","","","","","",""
"30876876","","","","","","","2336","2336","2336","0","0","0"
"30882243","2512","2512","2512","0.05671750009059906","0.05671750009059906","0.05671750009059906","","","","","",""
"30900763","","","","","","","2338","2338","2338","0","0","0"
"30913705","2514","2514","2514","0.05328160896897316","0.05328160896897316","0.05328160896897316","","","","","",""
"30930587","","","","","","","2340","2340","2340","0","0","0"
"30935826","2516","2516","2516","0.06362631916999817","0.06362631916999817","0.06362631916999817","","","","","",""
"30953063","","","","","","","2342","2342","2342","0","0","0"
"30958015","2518","2518","2518","0.053975045680999756","0.053975045680999756","0.053975045680999756","","","","","",""
"30980903","","","","","","","2344","2344","2344","0","0","0"
"30990244","2520","2520","2520","0.05369512736797333","0.05369512736797333","0.05369512736797333","","","","","",""
"31005483","","","","","","","2346","2346","2346","0","0","0"
"31014426","2522","2522","2522","0.049766045063734055","0.049766045063734055","0.049766045063734055","","","","","",""
"31026726","","","","","","","2348","2348","2348","0","0","0"
"31041694","2524","2524","2524","0.06404765695333481","0.06404765695333481","0.06404765695333481","","","","","",""
