"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/kl_div","HR-PPO - regularize/kl_div__MIN","HR-PPO - regularize/kl_div__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/kl_div","PPO - regularize/kl_div__MIN","PPO - regularize/kl_div__MAX"
"30799026","2506","2506","2506","1.1627131700515747","1.1627131700515747","1.1627131700515747","","","","","",""
"30814979","","","","","","","2332","2332","2332","28.330595016479492","28.330595016479492","28.330595016479492"
"30824277","2508","2508","2508","0.9219858050346375","0.9219858050346375","0.9219858050346375","","","","","",""
"30849255","","","","","","","2334","2334","2334","28.062461853027344","28.062461853027344","28.062461853027344"
"30853425","2510","2510","2510","1.0223631858825684","1.0223631858825684","1.0223631858825684","","","","","",""
"30876876","","","","","","","2336","2336","2336","28.55837059020996","28.55837059020996","28.55837059020996"
"30882243","2512","2512","2512","0.9452916383743286","0.9452916383743286","0.9452916383743286","","","","","",""
"30900763","","","","","","","2338","2338","2338","27.83964729309082","27.83964729309082","27.83964729309082"
"30913705","2514","2514","2514","0.8880268335342407","0.8880268335342407","0.8880268335342407","","","","","",""
"30930587","","","","","","","2340","2340","2340","28.053173065185547","28.053173065185547","28.053173065185547"
"30935826","2516","2516","2516","1.060438632965088","1.060438632965088","1.060438632965088","","","","","",""
"30953063","","","","","","","2342","2342","2342","28.922895431518555","28.922895431518555","28.922895431518555"
"30958015","2518","2518","2518","0.8995841145515442","0.8995841145515442","0.8995841145515442","","","","","",""
"30980903","","","","","","","2344","2344","2344","28.0052433013916","28.0052433013916","28.0052433013916"
"30990244","2520","2520","2520","0.8949187994003296","0.8949187994003296","0.8949187994003296","","","","","",""
"31005483","","","","","","","2346","2346","2346","28.390439987182617","28.390439987182617","28.390439987182617"
"31014426","2522","2522","2522","0.8294340968132019","0.8294340968132019","0.8294340968132019","","","","","",""
"31026726","","","","","","","2348","2348","2348","28.92413902282715","28.92413902282715","28.92413902282715"
"31041694","2524","2524","2524","1.0674608945846558","1.0674608945846558","1.0674608945846558","","","","","",""
"31051489","","","","","","","2350","2350","2350","28.148515701293945","28.148515701293945","28.148515701293945"
"31064655","2526","2526","2526","1.0486280918121338","1.0486280918121338","1.0486280918121338","","","","","",""
"31080944","","","","","","","2352","2352","2352","28.602136611938477","28.602136611938477","28.602136611938477"
"31091663","2528","2528","2528","1.0231178998947144","1.0231178998947144","1.0231178998947144","","","","","",""
"31112603","","","","","","","2354","2354","2354","28.577796936035156","28.577796936035156","28.577796936035156"
"31120758","2530","2530","2530","0.9195364713668823","0.9195364713668823","0.9195364713668823","","","","","",""
"31142867","","","","","","","2356","2356","2356","28.466840744018555","28.466840744018555","28.466840744018555"
"31150713","2532","2532","2532","0.9079625606536865","0.9079625606536865","0.9079625606536865","","","","","",""
"31169053","","","","","","","2358","2358","2358","29.081348419189453","29.081348419189453","29.081348419189453"
"31182645","2534","2534","2534","0.8133620023727417","0.8133620023727417","0.8133620023727417","","","","","",""
"31192123","","","","","","","2360","2360","2360","29.014137268066406","29.014137268066406","29.014137268066406"
"31207688","2536","2536","2536","0.8673498034477234","0.8673498034477234","0.8673498034477234","","","","","",""
"31220115","","","","","","","2362","2362","2362","28.98227882385254","28.98227882385254","28.98227882385254"
"31230119","2538","2538","2538","0.9542462229728699","0.9542462229728699","0.9542462229728699","","","","","",""
"31248069","","","","","","","2364","2364","2364","27.899578094482422","27.899578094482422","27.899578094482422"
"31257914","2540","2540","2540","0.8197007775306702","0.8197007775306702","0.8197007775306702","","","","","",""
"31270750","","","","","","","2366","2366","2366","28.248422622680664","28.248422622680664","28.248422622680664"
"31290047","2542","2542","2542","0.8405558466911316","0.8405558466911316","0.8405558466911316","","","","","",""
"31299171","","","","","","","2368","2368","2368","29.79372215270996","29.79372215270996","29.79372215270996"
"31317566","2544","2544","2544","0.8180353045463562","0.8180353045463562","0.8180353045463562","","","","","",""
"31326623","","","","","","","2370","2370","2370","30.166223526000977","30.166223526000977","30.166223526000977"
"31343677","2546","2546","2546","0.9782692790031433","0.9782692790031433","0.9782692790031433","","","","","",""
"31349793","","","","","","","2372","2372","2372","28.534238815307617","28.534238815307617","28.534238815307617"
"31369861","2548","2548","2548","0.9479020237922668","0.9479020237922668","0.9479020237922668","","","","","",""
"31378126","","","","","","","2374","2374","2374","28.166147232055664","28.166147232055664","28.166147232055664"
"31389222","2550","2550","2550","1.0809204578399658","1.0809204578399658","1.0809204578399658","","","","","",""
"31408035","2552","2552","2552","0.8805922865867615","0.8805922865867615","0.8805922865867615","","","","","",""
"31409016","","","","","","","2376","2376","2376","28.049911499023438","28.049911499023438","28.049911499023438"
"31437262","","","","","","","2378","2378","2378","28.666486740112305","28.666486740112305","28.666486740112305"
"31440280","2554","2554","2554","0.9351089596748352","0.9351089596748352","0.9351089596748352","","","","","",""
"31467431","","","","","","","2380","2380","2380","28.37278938293457","28.37278938293457","28.37278938293457"
"31467560","2556","2556","2556","0.9678009748458862","0.9678009748458862","0.9678009748458862","","","","","",""
"31488029","2558","2558","2558","0.9309759140014648","0.9309759140014648","0.9309759140014648","","","","","",""
"31489444","","","","","","","2382","2382","2382","28.12594985961914","28.12594985961914","28.12594985961914"
"31510415","2560","2560","2560","0.935082733631134","0.935082733631134","0.935082733631134","","","","","",""
"31522059","","","","","","","2384","2384","2384","28.076025009155273","28.076025009155273","28.076025009155273"
"31536495","2562","2562","2562","0.8291568756103516","0.8291568756103516","0.8291568756103516","","","","","",""
"31549308","","","","","","","2386","2386","2386","28.44135856628418","28.44135856628418","28.44135856628418"
"31553092","2564","2564","2564","1.0790330171585083","1.0790330171585083","1.0790330171585083","","","","","",""
"31572399","","","","","","","2388","2388","2388","27.83346939086914","27.83346939086914","27.83346939086914"
"31583998","2566","2566","2566","0.9609782099723816","0.9609782099723816","0.9609782099723816","","","","","",""
"31600403","","","","","","","2390","2390","2390","29.032451629638672","29.032451629638672","29.032451629638672"
"31610842","2568","2568","2568","0.9465382695198059","0.9465382695198059","0.9465382695198059","","","","","",""
"31628400","","","","","","","2392","2392","2392","28.286991119384766","28.286991119384766","28.286991119384766"
"31633623","2570","2570","2570","0.9748363494873047","0.9748363494873047","0.9748363494873047","","","","","",""
"31658768","","","","","","","2394","2394","2394","28.903146743774414","28.903146743774414","28.903146743774414"
"31660876","2572","2572","2572","1.0355846881866455","1.0355846881866455","1.0355846881866455","","","","","",""
"31682547","2574","2574","2574","0.8214543461799622","0.8214543461799622","0.8214543461799622","","","","","",""
"31693300","","","","","","","2396","2396","2396","27.83589744567871","27.83589744567871","27.83589744567871"
"31705606","2576","2576","2576","1.0231850147247314","1.0231850147247314","1.0231850147247314","","","","","",""
"31724722","","","","","","","2398","2398","2398","28.108713150024414","28.108713150024414","28.108713150024414"
"31726828","2578","2578","2578","0.7508845925331116","0.7508845925331116","0.7508845925331116","","","","","",""
"31752745","","","","","","","2400","2400","2400","28.57676887512207","28.57676887512207","28.57676887512207"
"31752983","2580","2580","2580","0.9635252356529236","0.9635252356529236","0.9635252356529236","","","","","",""
"31774733","2582","2582","2582","0.8116873502731323","0.8116873502731323","0.8116873502731323","","","","","",""
"31777768","","","","","","","2402","2402","2402","28.42470359802246","28.42470359802246","28.42470359802246"
"31803674","2584","2584","2584","0.9808934926986694","0.9808934926986694","0.9808934926986694","","","","","",""
"31805889","","","","","","","2404","2404","2404","28.615234375","28.615234375","28.615234375"
"31829533","2586","2586","2586","1.1374479532241821","1.1374479532241821","1.1374479532241821","","","","","",""
"31833049","","","","","","","2406","2406","2406","28.060598373413086","28.060598373413086","28.060598373413086"
"31852604","2588","2588","2588","1.3364747762680054","1.3364747762680054","1.3364747762680054","","","","","",""
"31865305","","","","","","","2408","2408","2408","27.610023498535156","27.610023498535156","27.610023498535156"
"31881169","2590","2590","2590","0.7031391263008118","0.7031391263008118","0.7031391263008118","","","","","",""
"31902576","2592","2592","2592","0.8923352360725403","0.8923352360725403","0.8923352360725403","","","","","",""
"31903583","","","","","","","2410","2410","2410","28.80779266357422","28.80779266357422","28.80779266357422"
"31930460","2594","2594","2594","1.0235220193862915","1.0235220193862915","1.0235220193862915","","","","","",""
"31932755","","","","","","","2412","2412","2412","28.31753158569336","28.31753158569336","28.31753158569336"
"31953240","2596","2596","2596","0.9806641936302185","0.9806641936302185","0.9806641936302185","","","","","",""
"31956711","","","","","","","2414","2414","2414","28.05592155456543","28.05592155456543","28.05592155456543"
"31976285","2598","2598","2598","0.9255696535110474","0.9255696535110474","0.9255696535110474","","","","","",""
"31981125","","","","","","","2416","2416","2416","27.96754264831543","27.96754264831543","27.96754264831543"
"32004015","2600","2600","2600","1.4167734384536743","1.4167734384536743","1.4167734384536743","","","","","",""
"32006700","","","","","","","2418","2418","2418","28.167728424072266","28.167728424072266","28.167728424072266"
"32028071","2602","2602","2602","1.1377427577972412","1.1377427577972412","1.1377427577972412","","","","","",""
"32035561","","","","","","","2420","2420","2420","28.47786521911621","28.47786521911621","28.47786521911621"
"32054334","2604","2604","2604","0.9926103949546814","0.9926103949546814","0.9926103949546814","","","","","",""
"32063888","","","","","","","2422","2422","2422","28.540983200073242","28.540983200073242","28.540983200073242"
"32082916","2606","2606","2606","0.9837232232093811","0.9837232232093811","0.9837232232093811","","","","","",""
"32094678","","","","","","","2424","2424","2424","28.17871856689453","28.17871856689453","28.17871856689453"
"32102570","2608","2608","2608","1.0081820487976074","1.0081820487976074","1.0081820487976074","","","","","",""
"32127752","","","","","","","2426","2426","2426","28.873632431030273","28.873632431030273","28.873632431030273"
"32128653","2610","2610","2610","0.9447921514511108","0.9447921514511108","0.9447921514511108","","","","","",""
"32152414","2612","2612","2612","1.0004802942276","1.0004802942276","1.0004802942276","","","","","",""
"32155280","","","","","","","2428","2428","2428","28.901611328125","28.901611328125","28.901611328125"
"32179998","2614","2614","2614","1.0724327564239502","1.0724327564239502","1.0724327564239502","","","","","",""
